0,42.101500,72.589800,North America,May,13,2015,23
1,42.101500,72.589800,South America,Jul,9,2015,17
2,42.101500,72.589800,South America,Aug,17,2014,-7
3,42.101500,72.589800,North America,Sep,26,2014,10
4,42.101500,72.589800,North America,Oct,27,2014,8
5,42.101500,72.589800,Europe,Jun,4,2015,19
6,42.101500,72.589800,South America,Mar,29,2015,4
7,42.101500,72.589800,South America,Jan,26,2016,-6
8,42.101500,72.589800,South America,Feb,24,2016,16
9,42.101500,72.589800,North America,May,2,2016,-2
10,42.101500,72.589800,North America,Aug,18,2015,25
11,42.101500,72.589800,North America,Jun,9,2014,-5
12,42.101500,72.589800,Europe,Jul,29,2014,-7
13,42.101500,72.589800,North America,Jan,12,2016,6
14,42.101500,72.589800,South America,May,23,2016,28
15,42.101500,72.589800,North America,Jan,16,2014,30
16,42.101500,72.589800,North America,Oct,28,2015,14
17,42.101500,72.589800,South America,Apr,11,2014,26
18,42.101500,72.589800,Europe,Dec,8,2014,-8
19,42.101500,72.589800,Europe,Jun,2,2015,-10
20,42.101500,72.589800,Europe,Jul,23,2015,12
21,42.101500,72.589800,North America,Jul,16,2016,10
22,42.101500,72.589800,North America,Jun,9,2016,-6
23,42.101500,72.589800,North America,Feb,21,2014,-4
24,42.101500,72.589800,South America,Jun,23,2016,-9
25,42.101500,72.589800,South America,Oct,24,2016,24
26,42.101500,72.589800,North America,Mar,31,2014,10
27,42.101500,72.589800,Europe,Mar,3,2014,30
28,42.101500,72.589800,North America,Jul,10,2016,-3
29,42.101500,72.589800,Europe,Oct,13,2015,-2
30,42.101500,72.589800,South America,Apr,25,2016,13
31,42.101500,72.589800,South America,Jul,14,2015,22
32,42.101500,72.589800,Europe,Jul,16,2014,18
33,42.101500,72.589800,South America,Sep,12,2014,-1
34,42.101500,72.589800,South America,Sep,9,2014,28
35,42.101500,72.589800,South America,May,22,2016,18
36,42.101500,72.589800,North America,Sep,11,2015,29
37,42.101500,72.589800,Europe,Oct,8,2016,1
38,42.101500,72.589800,South America,Oct,28,2014,29
39,42.101500,72.589800,North America,Nov,31,2015,17
40,42.101500,72.589800,South America,Jan,14,2015,10
41,42.101500,72.589800,Europe,Aug,12,2015,18
42,42.101500,72.589800,South America,Jan,9,2016,22
43,42.101500,72.589800,Europe,Sep,23,2014,5
44,42.101500,72.589800,South America,Mar,6,2016,17
45,42.101500,72.589800,South America,Sep,20,2015,2
46,42.101500,72.589800,Europe,May,19,2014,8
47,42.101500,72.589800,South America,Aug,27,2015,8
48,42.101500,72.589800,South America,Apr,10,2015,20
49,42.101500,72.589800,South America,Oct,5,2015,15
50,42.101500,72.589800,South America,Sep,16,2014,14
51,42.101500,72.589800,North America,Jun,25,2016,21
52,42.101500,72.589800,South America,Aug,23,2015,13
53,42.101500,72.589800,Europe,Nov,8,2015,15
54,42.101500,72.589800,Europe,Mar,28,2015,16
55,42.101500,72.589800,Europe,Oct,22,2014,16
56,42.101500,72.589800,Europe,Jul,23,2016,14
57,42.101500,72.589800,North America,Jun,14,2014,26
58,42.101500,72.589800,Europe,Mar,7,2014,-2
59,42.101500,72.589800,North America,Sep,23,2014,16
60,42.101500,72.589800,South America,Jan,31,2014,0
61,42.101500,72.589800,South America,Jun,24,2014,23
62,42.101500,72.589800,Europe,May,12,2016,27
63,42.101500,72.589800,Europe,Sep,17,2016,28
64,42.101500,72.589800,Europe,Feb,11,2016,5
65,42.101500,72.589800,Europe,Sep,20,2016,-4
66,42.101500,72.589800,South America,Apr,26,2014,19
67,42.101500,72.589800,North America,Jan,18,2015,19
68,42.101500,72.589800,Europe,Feb,6,2014,15
69,42.101500,72.589800,North America,Jan,24,2015,-5
70,42.101500,72.589800,Europe,Dec,10,2016,18
71,42.101500,72.589800,North America,Feb,26,2016,25
72,42.101500,72.589800,Europe,Feb,24,2014,17
73,42.101500,72.589800,North America,Mar,6,2015,2
74,42.101500,72.589800,Europe,Feb,21,2016,-3
75,42.101500,72.589800,Europe,Nov,3,2016,-4
76,42.101500,72.589800,Europe,Oct,4,2015,12
77,42.101500,72.589800,Europe,Mar,19,2015,3
78,42.101500,72.589800,Europe,Sep,10,2016,15
79,42.101500,72.589800,Europe,Sep,8,2015,-1
80,42.101500,72.589800,Europe,Apr,9,2014,-1
81,42.101500,72.589800,South America,Mar,3,2014,11
82,42.101500,72.589800,South America,Nov,25,2014,20
83,42.101500,72.589800,South America,Apr,4,2015,-9
84,42.101500,72.589800,Europe,Jun,4,2016,4
85,42.101500,72.589800,Europe,May,13,2015,17
86,42.101500,72.589800,South America,Aug,6,2014,23
87,42.101500,72.589800,South America,Sep,11,2015,25
88,42.101500,72.589800,North America,Jul,9,2014,6
89,42.101500,72.589800,South America,Nov,13,2016,2
90,42.101500,72.589800,North America,Jun,12,2015,15
91,42.101500,72.589800,Europe,Dec,9,2014,8
92,42.101500,72.589800,South America,Nov,6,2014,5
93,42.101500,72.589800,South America,Nov,19,2014,17
94,42.101500,72.589800,North America,Dec,14,2015,-4
95,42.101500,72.589800,North America,Dec,29,2014,4
96,42.101500,72.589800,Europe,Jan,24,2015,-4
97,42.101500,72.589800,South America,Jan,26,2015,-8
98,42.101500,72.589800,Europe,Aug,24,2014,24
99,42.101500,72.589800,South America,Feb,12,2016,19
100,42.101500,72.589800,South America,Aug,20,2016,18
101,42.101500,72.589800,South America,Jan,1,2014,17
102,42.101500,72.589800,South America,Jan,20,2014,-7
103,42.101500,72.589800,Europe,Sep,8,2014,17
104,42.101500,72.589800,North America,Oct,10,2016,13
105,42.101500,72.589800,Europe,Jan,26,2015,22
106,42.101500,72.589800,South America,Nov,4,2016,0
107,42.101500,72.589800,South America,Apr,30,2015,21
108,42.101500,72.589800,Europe,Dec,10,2014,-3
109,42.101500,72.589800,Europe,Sep,13,2015,15
110,42.101500,72.589800,North America,Nov,22,2014,-4
111,42.101500,72.589800,South America,Dec,22,2014,8
112,42.101500,72.589800,Europe,Feb,20,2016,26
113,42.101500,72.589800,South America,Jan,25,2014,12
114,42.101500,72.589800,Europe,Jul,15,2016,2
115,42.101500,72.589800,South America,Sep,24,2014,30
116,42.101500,72.589800,North America,Sep,14,2016,-2
117,42.101500,72.589800,South America,Jun,8,2016,-10
118,42.101500,72.589800,North America,Nov,1,2014,10
119,42.101500,72.589800,South America,May,22,2016,-2
120,42.101500,72.589800,Europe,Apr,26,2016,26
121,42.101500,72.589800,Europe,Sep,9,2016,7
122,42.101500,72.589800,North America,Feb,23,2014,-9
123,42.101500,72.589800,North America,Oct,16,2016,17
124,42.101500,72.589800,North America,Jan,30,2015,6
125,42.101500,72.589800,Europe,Feb,25,2014,21
126,42.101500,72.589800,North America,Oct,26,2014,-4
127,42.101500,72.589800,North America,Jan,31,2015,-7
128,42.101500,72.589800,North America,Nov,5,2015,-4
129,42.101500,72.589800,North America,Jan,8,2014,4
130,42.101500,72.589800,North America,May,7,2015,-5
131,42.101500,72.589800,South America,Aug,25,2016,13
132,42.101500,72.589800,North America,May,15,2015,-2
133,42.101500,72.589800,North America,Jun,7,2015,-6
134,42.101500,72.589800,North America,Jul,11,2015,14
135,42.101500,72.589800,South America,Apr,4,2014,-6
136,42.101500,72.589800,South America,Apr,27,2015,9
137,42.101500,72.589800,Europe,Apr,25,2015,0
138,42.101500,72.589800,North America,Nov,21,2015,-9
139,42.101500,72.589800,South America,Mar,5,2014,23
140,42.101500,72.589800,Europe,Apr,27,2014,24
141,42.101500,72.589800,Europe,Jul,8,2016,29
142,42.101500,72.589800,North America,Oct,13,2016,13
143,42.101500,72.589800,North America,Dec,6,2014,12
144,42.101500,72.589800,South America,Jul,12,2014,0
145,42.101500,72.589800,South America,Apr,9,2015,0
146,42.101500,72.589800,North America,Oct,13,2014,2
147,42.101500,72.589800,North America,Feb,15,2015,5
148,42.101500,72.589800,North America,Oct,17,2014,3
149,42.101500,72.589800,North America,Jun,8,2016,28
150,42.101500,72.589800,North America,May,30,2016,22
151,42.101500,72.589800,Europe,Nov,6,2016,4
152,42.101500,72.589800,North America,Oct,3,2016,6
153,42.101500,72.589800,South America,Feb,22,2014,6
154,42.101500,72.589800,South America,Jul,2,2016,0
155,42.101500,72.589800,North America,May,7,2016,19
156,42.101500,72.589800,North America,Apr,10,2016,24
157,42.101500,72.589800,Europe,Mar,15,2016,28
158,42.101500,72.589800,North America,Jul,10,2016,20
159,42.101500,72.589800,South America,Jan,8,2014,10
160,42.101500,72.589800,North America,Dec,20,2016,19
161,42.101500,72.589800,Europe,Nov,9,2015,-9
162,42.101500,72.589800,South America,Jul,16,2016,23
163,42.101500,72.589800,North America,Apr,17,2015,24
164,42.101500,72.589800,Europe,Apr,11,2016,-2
165,42.101500,72.589800,South America,Mar,17,2015,6
166,42.101500,72.589800,Europe,May,17,2015,14
167,42.101500,72.589800,South America,Apr,10,2014,4
168,42.101500,72.589800,Europe,Feb,3,2016,-2
169,42.101500,72.589800,Europe,Dec,16,2016,5
170,42.101500,72.589800,North America,Aug,4,2014,-6
171,42.101500,72.589800,Europe,Apr,16,2015,7
172,42.101500,72.589800,Europe,Dec,9,2015,29
173,42.101500,72.589800,North America,Aug,16,2015,3
174,42.101500,72.589800,North America,Aug,27,2014,6
175,42.101500,72.589800,Europe,Mar,17,2016,28
176,42.101500,72.589800,North America,Sep,15,2016,17
177,42.101500,72.589800,North America,Jan,1,2015,-7
178,42.101500,72.589800,Europe,Mar,25,2015,12
179,42.101500,72.589800,Europe,Sep,2,2015,-7
180,42.101500,72.589800,South America,Jan,3,2016,3
181,42.101500,72.589800,North America,Aug,5,2016,7
182,42.101500,72.589800,Europe,Nov,5,2014,-3
183,42.101500,72.589800,North America,Apr,9,2016,22
184,42.101500,72.589800,Europe,Jul,8,2015,30
185,42.101500,72.589800,Europe,Jul,7,2015,18
186,42.101500,72.589800,South America,Jan,26,2014,28
187,42.101500,72.589800,North America,Mar,17,2016,15
188,42.101500,72.589800,North America,Oct,13,2014,8
189,42.101500,72.589800,North America,Sep,9,2016,13
190,42.101500,72.589800,South America,May,23,2015,-9
191,42.101500,72.589800,North America,Sep,27,2016,9
192,42.101500,72.589800,North America,Dec,11,2015,-5
193,42.101500,72.589800,North America,Feb,5,2014,26
194,42.101500,72.589800,South America,Feb,16,2016,10
195,42.101500,72.589800,Europe,Feb,24,2014,1
196,42.101500,72.589800,Europe,Nov,5,2015,18
197,42.101500,72.589800,South America,Oct,17,2015,10
198,42.101500,72.589800,South America,Apr,10,2016,28
199,42.101500,72.589800,South America,Feb,11,2015,17
200,42.101500,72.589800,Europe,Mar,19,2015,1
201,42.101500,72.589800,South America,Apr,15,2015,0
202,42.101500,72.589800,Europe,Mar,12,2016,27
203,42.101500,72.589800,North America,Jul,28,2014,-7
204,42.101500,72.589800,North America,Dec,11,2015,18
