0,42.101500,72.589800,North America,Dec,24,2015,-10
1,42.101500,72.589800,Europe,May,2,2014,-5
2,42.101500,72.589800,Europe,Jun,2,2016,4
3,42.101500,72.589800,Europe,Dec,13,2015,-10
4,42.101500,72.589800,Europe,Feb,10,2014,8
5,42.101500,72.589800,North America,Mar,13,2014,-7
6,42.101500,72.589800,Europe,Jan,7,2014,27
7,42.101500,72.589800,North America,Mar,11,2015,-1
8,42.101500,72.589800,Europe,Apr,20,2015,14
9,42.101500,72.589800,North America,Jan,6,2016,10
10,42.101500,72.589800,Europe,Jun,17,2016,24
11,42.101500,72.589800,North America,Oct,7,2015,7
12,42.101500,72.589800,South America,Nov,13,2015,-4
13,42.101500,72.589800,North America,Aug,21,2014,5
14,42.101500,72.589800,North America,Jun,24,2015,-2
15,42.101500,72.589800,North America,Oct,14,2014,16
16,42.101500,72.589800,Europe,Dec,23,2015,29
17,42.101500,72.589800,North America,Oct,20,2016,10
18,42.101500,72.589800,South America,Jul,28,2016,1
19,42.101500,72.589800,Europe,Sep,30,2014,3
20,42.101500,72.589800,Europe,Mar,27,2014,17
21,42.101500,72.589800,South America,Aug,28,2015,26
22,42.101500,72.589800,South America,May,30,2015,-4
23,42.101500,72.589800,South America,Jul,7,2015,2
24,42.101500,72.589800,North America,Feb,27,2016,8
25,42.101500,72.589800,North America,Sep,8,2014,8
26,42.101500,72.589800,Europe,Aug,16,2015,29
27,42.101500,72.589800,South America,Sep,4,2016,23
28,42.101500,72.589800,North America,Mar,12,2015,19
29,42.101500,72.589800,South America,Aug,21,2015,2
30,42.101500,72.589800,North America,May,14,2016,0
31,42.101500,72.589800,Europe,May,27,2015,18
32,42.101500,72.589800,South America,Jan,31,2015,4
33,42.101500,72.589800,North America,Aug,28,2016,1
34,42.101500,72.589800,Europe,Dec,26,2015,4
35,42.101500,72.589800,North America,Feb,7,2014,10
36,42.101500,72.589800,North America,Mar,10,2016,-2
37,42.101500,72.589800,North America,Dec,21,2015,13
38,42.101500,72.589800,North America,Jun,12,2015,-10
39,42.101500,72.589800,Europe,Sep,4,2015,13
40,42.101500,72.589800,North America,Mar,31,2016,-3
41,42.101500,72.589800,Europe,Oct,15,2016,24
42,42.101500,72.589800,Europe,Mar,22,2016,-7
43,42.101500,72.589800,North America,Aug,21,2016,-4
44,42.101500,72.589800,South America,Nov,19,2016,-8
45,42.101500,72.589800,Europe,Sep,27,2014,-4
46,42.101500,72.589800,North America,May,25,2016,0
47,42.101500,72.589800,Europe,Dec,16,2015,10
48,42.101500,72.589800,Europe,Oct,3,2015,1
